MMS Id,ISSN,Aleph Number,Network Number,Material Type
990031691630302486,0006-0763,(Aleph)003169163EMU01,(OCoLC)528992762,Bound Issue
990031692710302486,,(Aleph)003169271EMU01,(OCoLC)6217136,Bound Issue
990031697270302486,1529-7713,(Aleph)003169727EMU01,(OCoLC)43888528,Bound Issue
990031700520302486,2159-2063,(Aleph)003170052EMU01,(OCoLC)694081249,Bound Issue
990031701050302486,,(Aleph)003170105EMU01,(OCoLC)2860188,Bound Issue
990031703150302486,,(Aleph)003170315EMU01,(OCoLC)33482613,Bound Issue
990031703230302486,,(Aleph)003170323EMU01,(OCoLC)1772434,Bound Issue
990031703880302486,0363-079X,(Aleph)003170388EMU01,(OCoLC)2973031,Bound Issue
990031703920302486,,(Aleph)003170392EMU01,(OCoLC)41135405,Bound Issue
990031710060302486,,(Aleph)003171006EMU01,(OCoLC)3451386,Bound Issue
990031712760302486,1105-154X,(Aleph)003171276EMU01,(OCoLC)6851549,Bound Issue
990031713490302486,0583-1903,(Aleph)003171349EMU01,(OCoLC)3451437,Bound Issue
990031714060302486,,(Aleph)003171406EMU01,(OCoLC)10407337,Bound Issue
990031714110302486,,(Aleph)003171411EMU01,(OCoLC)312603333,Bound Issue
990031714200302486,0037-4628,(Aleph)003171420EMU01,(OCoLC)16897060,Bound Issue
990031714820302486,0583-2535,(Aleph)003171482EMU01,(OCoLC)2460783,Bound Issue
990031721200302486,,(Aleph)003172120EMU01,(OCoLC)20286919,Bound Issue
990031722720302486,,(Aleph)003172272EMU01,(OCoLC)3451521,Bound Issue
990031722790302486,,(Aleph)003172279EMU01,(OCoLC)761146932,Bound Issue
990031722850302486,,(Aleph)003172285EMU01,(OCoLC)54887560,Bound Issue
990031722970302486,,(Aleph)003172297EMU01,(OCoLC)1790890,Bound Issue
990031723420302486,,(Aleph)003172342EMU01,(OCoLC)678032207,Bound Issue
990031724400302486,0164-1085,(Aleph)003172440EMU01,(OCoLC)4579112,Bound Issue
990031727390302486,,(Aleph)003172739EMU01,(OCoLC)775780669,Bound Issue
990031730120302486,,(Aleph)003173012EMU01,(OCoLC)13144057,Bound Issue
990031737620302486,0488-8642,(Aleph)003173762EMU01,(OCoLC)3451624,Bound Issue
990031740010302486,0560-0685,(Aleph)003174001EMU01,(OCoLC)26290335,Bound Issue
990031740430302486,,(Aleph)003174043EMU01,(OCoLC)25843836,Bound Issue
990031742540302486,2026-7010,(Aleph)003174254EMU01,(OCoLC)777556323,Bound Issue
990031754020302486,1017-7558,(Aleph)003175402EMU01,(OCoLC)26571236,Bound Issue
990031754030302486,1017-6462,(Aleph)003175403EMU01,(OCoLC)24451557,Bound Issue
990031764290302486,,(Aleph)003176429EMU01,(OCoLC)855872973,Bound Issue
990031769490302486,0196-1853,(Aleph)003176949EMU01,(OCoLC)3451636,Bound Issue
990031769890302486,,(Aleph)003176989EMU01,(OCoLC)8567619,Bound Issue
990031770980302486,,(Aleph)003177098EMU01,(OCoLC)25782568,Bound Issue
990031771800302486,,(Aleph)003177180EMU01,(OCoLC)3455157,Bound Issue
990031772220302486,,(Aleph)003177222EMU01,(OCoLC)2407676,Bound Issue
990031772280302486,,(Aleph)003177228EMU01,(OCoLC)33804792,Bound Issue
990031772320302486,2222-582X,(Aleph)003177232EMU01,(OCoLC)813841891,Bound Issue
990031772400302486,,(Aleph)003177240EMU01,(OCoLC)9559547,Bound Issue
990031773690302486,0700-4834,(Aleph)003177369EMU01,(OCoLC)3956710,Bound Issue
990031776910302486,287--8700; 8755-9269,(Aleph)003177691EMU01,(OCoLC)11464706,Bound Issue
990031777900302486,,(Aleph)003177790EMU01,(OCoLC)3455182,Bound Issue
990031778190302486,,(Aleph)003177819EMU01,(OCoLC)6242003,Bound Issue
990031778340302486,,(Aleph)003177834EMU01,(OCoLC)3455209,Bound Issue
990031779160302486,0791-5953,(Aleph)003177916EMU01,(OCoLC)814057432,Bound Issue
990031781570302486,,(Aleph)003178157EMU01,(OCoLC)16290898,Bound Issue
990031782030302486,0275-9977,(Aleph)003178203EMU01,(OCoLC)3455275,Bound Issue
990031782590302486,0143-1412,(Aleph)003178259EMU01,(OCoLC)8187411,Bound Issue
990031783060302486,0191-5703,(Aleph)003178306EMU01,(OCoLC)4771397,Bound Issue
990031783140302486,,(Aleph)003178314EMU01,(OCoLC)9553884,Bound Issue
990031783160302486,,(Aleph)003178316EMU01,(OCoLC)70992510,Bound Issue
990031783170302486,,(Aleph)003178317EMU01,(OCoLC)155056577,Bound Issue
990031783340302486,0583-6395; 0037-721X,(Aleph)003178334EMU01,(OCoLC)1929331,Bound Issue
990031783800302486,0037-721X; 0737-1535,(Aleph)003178380EMU01,(OCoLC)6528202,Bound Issue
990031785080302486,,(Aleph)003178508EMU01,(OCoLC)72438173,Bound Issue
990031787140302486,,(Aleph)003178714EMU01,(OCoLC)49191021,Bound Issue
990031787220302486,,(Aleph)003178722EMU01,(OCoLC)29484476,Bound Issue
990031788220302486,,(Aleph)003178822EMU01,(OCoLC)739668281,Bound Issue
990031792720302486,1252-9672,(Aleph)003179272EMU01,(OCoLC)38252259,Bound Issue
990031800440302486,,(Aleph)003180044EMU01,(OCoLC)39944512,Bound Issue
990031801150302486,1362-3567,(Aleph)003180115EMU01,(OCoLC)774914708,Bound Issue
990031823480302486,,(Aleph)003182348EMU01,(OCoLC)4333233,Bound Issue
990031840600302486,,(Aleph)003184060EMU01,(OCoLC)215415486,Bound Issue
990031849860302486,,(Aleph)003184986EMU01,(OCoLC)20534168,Bound Issue
990031850360302486,,(Aleph)003185036EMU01,(OCoLC)16519542,Bound Issue
990031861500302486,,(Aleph)003186150EMU01,(OCoLC)47351855,Bound Issue
990031873180302486,,(Aleph)003187318EMU01,(OCoLC)816118499,Bound Issue
990031875380302486,,(Aleph)003187538EMU01,(OCoLC)815789221,Bound Issue
990031875810302486,0026-8291; 0969-3572,(Aleph)003187581EMU01,(OCoLC)26951855,Bound Issue
990031876000302486,,(Aleph)003187600EMU01,(OCoLC)27135532,Bound Issue
990031876080302486,0037-7309,(Aleph)003187608EMU01,(OCoLC)1641697,Bound Issue
990031876490302486,,(Aleph)003187649EMU01,(OCoLC)6560293,Bound Issue
990031877390302486,,(Aleph)003187739EMU01,(OCoLC)4168348,Bound Issue
990031879540302486,,(Aleph)003187954EMU01,(OCoLC)816512287,Bound Issue
990031879800302486,0262-852X,(Aleph)003187980EMU01,(OCoLC)728830643,Bound Issue
990031883970302486,,(Aleph)003188397EMU01,(OCoLC)29657888,Bound Issue
990031883990302486,,(Aleph)003188399EMU01,(OCoLC)20967731,Bound Issue
990031884470302486,0583-662X,(Aleph)003188447EMU01,(OCoLC)3455471,Bound Issue
990031890550302486,,(Aleph)003189055EMU01,(OCoLC)26089059,Bound Issue
990031891930302486,,(Aleph)003189193EMU01,(OCoLC)34271685,Bound Issue
990031895020302486,,(Aleph)003189502EMU01,(OCoLC)669970482,Bound Issue
990031939050302486,,(Aleph)003193905EMU01,(OCoLC)818361337,Bound Issue
990031939800302486,,(Aleph)003193980EMU01,(OCoLC)3976376,Bound Issue
990031942090302486,0272-6459,(Aleph)003194209EMU01,(OCoLC)6895669,Bound Issue
990031942210302486,0155-0306,(Aleph)003194221EMU01,(OCoLC)5291478,Bound Issue
990031943250302486,0095-0459,(Aleph)003194325EMU01,(OCoLC)1795113,Bound Issue
990031943640302486,,(Aleph)003194364EMU01,(OCoLC)818749987,Bound Issue
990031946630302486,0738-8993,(Aleph)003194663EMU01,(OCoLC)3827225,Bound Issue
990031947430302486,,(Aleph)003194743EMU01,(OCoLC)8515742,Bound Issue
990031950380302486,,(Aleph)003195038EMU01,(OCoLC)3464038,Bound Issue
990031951880302486,0036-2751,(Aleph)003195188EMU01,(OCoLC)2933755,Bound Issue
990031955730302486,,(Aleph)003195573EMU01,(OCoLC)17780418,Bound Issue
990031961010302486,0266-4410,(Aleph)003196101EMU01,(OCoLC)21258743,Bound Issue
990031962690302486,,(Aleph)003196269EMU01,(OCoLC)3367477,Bound Issue
990031964000302486,0224-375X,(Aleph)003196400EMU01,(OCoLC)214795435,Bound Issue
990031964430302486,0146-2105,(Aleph)003196443EMU01,(OCoLC)2934215,Bound Issue
990031965100302486,0363-8278,(Aleph)003196510EMU01,(OCoLC)2530536,Bound Issue
990031966790302486,,(Aleph)003196679EMU01,(OCoLC)819654758,Bound Issue
990031968220302486,0039-0224,(Aleph)003196822EMU01,(OCoLC)3464121,Bound Issue
990031968430302486,0490-8562,(Aleph)003196843EMU01,(OCoLC)1715259,Bound Issue
990031970190302486,0090-4171,(Aleph)003197019EMU01,(OCoLC)1785157,Bound Issue
990031970470302486,,(Aleph)003197047EMU01,(OCoLC)1641136,Bound Issue
990031972210302486,0081-5462,(Aleph)003197221EMU01,(OCoLC)1986487,Bound Issue
990031972440302486,,(Aleph)003197244EMU01,(OCoLC)29935265,Bound Issue
990032003070302486,0039-1212,(Aleph)003200307EMU01,(OCoLC)3464178,Bound Issue
990032003270302486,,(Aleph)003200327EMU01,(OCoLC)25516165,Bound Issue
990032003610302486,1393-5690,(Aleph)003200361EMU01,(OCoLC)47122319,Bound Issue
990032003700302486,,(Aleph)003200370EMU01,(OCoLC)820054027,Bound Issue
990032004500302486,2324-7487,(Aleph)003200450EMU01,(OCoLC)774386400,Bound Issue
990032005450302486,,(Aleph)003200545EMU01,(OCoLC)3464425,Bound Issue
990032006110302486,0795-3046,(Aleph)003200611EMU01,(OCoLC)256879954,Bound Issue
990032011350302486,0263-0648,(Aleph)003201135EMU01,(OCoLC)25929840,Bound Issue
990032013850302486,,(Aleph)003201385EMU01,(OCoLC)34272626,Bound Issue
990032014380302486,,(Aleph)003201438EMU01,(OCoLC)820372685,Bound Issue
990032016960302486,0585-3664,(Aleph)003201696EMU01,(OCoLC)3464439,Bound Issue
990032026470302486,,(Aleph)003202647EMU01,(OCoLC)25683428,Bound Issue
990032027170302486,0146-1397,(Aleph)003202717EMU01,(OCoLC)2859027,Bound Issue
990032029740302486,1046-6495,(Aleph)003202974EMU01,(OCoLC)3464540,Bound Issue
990032030700302486,,(Aleph)003203070EMU01,(OCoLC)25683453,Bound Issue
990032040080302486,,(Aleph)003204008EMU01,(OCoLC)3464550,Bound Issue
990032040820302486,,(Aleph)003204082EMU01,(OCoLC)173880985,Bound Issue
990032042450302486,,(Aleph)003204245EMU01,(OCoLC)3065243,Bound Issue
990032042690302486,,(Aleph)003204269EMU01,(OCoLC)3464575,Bound Issue
990032044820302486,,(Aleph)003204482EMU01,(OCoLC)20748044,Bound Issue
990032046530302486,1951-6231; 1761-2861,(Aleph)003204653EMU01,(OCoLC)464445563,Bound Issue
990032046650302486,,(Aleph)003204665EMU01,(OCoLC)806164617,Bound Issue
990032062130302486,0361-0144; 1041-0708,(Aleph)003206213EMU01,(OCoLC)2381158,Bound Issue
990032062450302486,,(Aleph)003206245EMU01,(OCoLC)25958764,Bound Issue
990032065360302486,,(Aleph)003206536EMU01,(OCoLC)3466525,Bound Issue
990032066960302486,0190-1737,(Aleph)003206696EMU01,(OCoLC)3466591,Bound Issue
990032068130302486,2324-9846,(Aleph)003206813EMU01,(OCoLC)769752873,Bound Issue
990032068720302486,,(Aleph)003206872EMU01,(OCoLC)52771078,Bound Issue
990032068820302486,0737-6642,(Aleph)003206882EMU01,(OCoLC)9290523,Bound Issue
990032069820302486,0585-4199,(Aleph)003206982EMU01,(OCoLC)30746690,Bound Issue
990032073500302486,,(Aleph)003207350EMU01,(OCoLC)3466653,Bound Issue
990032074330302486,0081-6027,(Aleph)003207433EMU01,(OCoLC)2247321,Bound Issue
990032074940302486,0148-7663,(Aleph)003207494EMU01,(OCoLC)2747242,Bound Issue
990032075720302486,,(Aleph)003207572EMU01,(OCoLC)822338128,Bound Issue
990032100430302486,,(Aleph)003210043EMU01,(OCoLC)55477525,Bound Issue
990032100970302486,,(Aleph)003210097EMU01,(OCoLC)759479309,Bound Issue
990032101310302486,1043-2361; 1534-276X,(Aleph)003210131EMU01,(OCoLC)39776683,Bound Issue
990032114500302486,0315-0496,(Aleph)003211450EMU01,(OCoLC)2160071,Bound Issue
990032122480302486,,(Aleph)003212248EMU01,(OCoLC)3466719,Bound Issue
990032123550302486,,(Aleph)003212355EMU01,(OCoLC)2268223,Bound Issue
990032123780302486,,(Aleph)003212378EMU01,(OCoLC)817948770,Bound Issue
990032124200302486,,(Aleph)003212420EMU01,(OCoLC)26016912,Bound Issue
990032126120302486,0562-4827,(Aleph)003212612EMU01,(OCoLC)3468395,Bound Issue
990032126610302486,,(Aleph)003212661EMU01,(OCoLC)464212572,Bound Issue
990032127030302486,,(Aleph)003212703EMU01,(OCoLC)3468433,Bound Issue
990032127890302486,0744-9666,(Aleph)003212789EMU01,(OCoLC)6844086,Bound Issue
990032161660302486,0039-5374,(Aleph)003216166EMU01,(OCoLC)6523291,Bound Issue
990032161940302486,0562-5920,(Aleph)003216194EMU01,(OCoLC)3468473,Bound Issue
990032162070302486,1551-496X,(Aleph)003216207EMU01,No OCLC Number Available,Bound Issue
990032162230302486,,(Aleph)003216223EMU01,No OCLC Number Available,Bound Issue
990032162350302486,,(Aleph)003216235EMU01,(OCoLC)429529134,Bound Issue
990032171110302486,,(Aleph)003217111EMU01,(OCoLC)34272776,Bound Issue
990032171820302486,,(Aleph)003217182EMU01,(OCoLC)429511984,Bound Issue
990032171980302486,,(Aleph)003217198EMU01,(OCoLC)3470403,Bound Issue
990032173320302486,0271-3217,(Aleph)003217332EMU01,(OCoLC)3470343,Bound Issue
990032174360302486,0955-9647,(Aleph)003217436EMU01,(OCoLC)22724580,Bound Issue
990032182540302486,,(Aleph)003218254EMU01,(OCoLC)701416472,Bound Issue
990032183680302486,0039-5404,(Aleph)003218368EMU01,(OCoLC)1766806,Bound Issue
990032186570302486,0145-9015,(Aleph)003218657EMU01,(OCoLC)2804198,Bound Issue
990032189130302486,,(Aleph)003218913EMU01,(OCoLC)40746145,Bound Issue
990032189330302486,,(Aleph)003218933EMU01,(OCoLC)3470457,Bound Issue
990032189430302486,,(Aleph)003218943EMU01,(OCoLC)174066985,Bound Issue
990032191410302486,,(Aleph)003219141EMU01,(OCoLC)213512024,Bound Issue
990032195450302486,0140-7430,(Aleph)003219545EMU01,(OCoLC)5858583,Bound Issue
990032199600302486,,(Aleph)003219960EMU01,(OCoLC)3470523,Bound Issue
990032200300302486,,(Aleph)003220030EMU01,(OCoLC)13390569,Bound Issue
990032201500302486,,(Aleph)003220150EMU01,(OCoLC)17743704,Bound Issue
990032201650302486,0735-9055,(Aleph)003220165EMU01,(OCoLC)9059959,Bound Issue
990032218850302486,,(Aleph)003221885EMU01,(OCoLC)1766934,Bound Issue
990032219020302486,0348-4211,(Aleph)003221902EMU01,(OCoLC)6406501,Bound Issue
990032219600302486,,(Aleph)003221960EMU01,(OCoLC)24592557,Bound Issue
990032219980302486,0562-9012,(Aleph)003221998EMU01,(OCoLC)3470694,Bound Issue
990032220710302486,,(Aleph)003222071EMU01,(OCoLC)25782533,Bound Issue
990032221900302486,,(Aleph)003222190EMU01,(OCoLC)9301493,Bound Issue
990032222790302486,0586-3147,(Aleph)003222279EMU01,(OCoLC)3470796,Bound Issue
990032223320302486,1814-5825,(Aleph)003222332EMU01,(OCoLC)742338682,Bound Issue
990032223380302486,,(Aleph)003222338EMU01,(OCoLC)824621916,Bound Issue
990032225280302486,,(Aleph)003222528EMU01,(OCoLC)806266351,Bound Issue
990032230270302486,,(Aleph)003223027EMU01,(OCoLC)3455696,Bound Issue
990032234150302486,,(Aleph)003223415EMU01,(OCoLC)824800239,Bound Issue
990032235040302486,,(Aleph)003223504EMU01,(OCoLC)3455717,Bound Issue
990032235500302486,,(Aleph)003223550EMU01,(OCoLC)3455735,Bound Issue
990032236200302486,,(Aleph)003223620EMU01,(OCoLC)21319362,Bound Issue
990032238150302486,0951-0362,(Aleph)003223815EMU01,(OCoLC)3455772,Bound Issue
990032238880302486,,(Aleph)003223888EMU01,(OCoLC)825075150,Bound Issue
990032239080302486,1088-3495,(Aleph)003223908EMU01,(OCoLC)34589112,Bound Issue
990032239390302486,0038-1225,(Aleph)003223939EMU01,(OCoLC)3461559,Bound Issue
990032241860302486,,(Aleph)003224186EMU01,(OCoLC)3013505,Bound Issue
990032242750302486,0894-5330,(Aleph)003224275EMU01,(OCoLC)5273729,Bound Issue
990032244720302486,,(Aleph)003224472EMU01,(OCoLC)49744571,Bound Issue
990032247150302486,,(Aleph)003224715EMU01,(OCoLC)49744082,Bound Issue
990032247300302486,,(Aleph)003224730EMU01,(OCoLC)38193813,Bound Issue
990032247400302486,,(Aleph)003224740EMU01,(OCoLC)422637114,Bound Issue
990032249560302486,1288-6629,(Aleph)003224956EMU01,(OCoLC)319432210,Bound Issue
990032249620302486,0769-0681,(Aleph)003224962EMU01,(OCoLC)62762061,Bound Issue
990032251500302486,,(Aleph)003225150EMU01,(OCoLC)797974447,Bound Issue
990032255750302486,0886-6570,(Aleph)003225575EMU01,(OCoLC)12966160,Bound Issue
990032256620302486,,(Aleph)003225662EMU01,(OCoLC)808812669,Bound Issue
990032257760302486,2078-5917,(Aleph)003225776EMU01,(OCoLC)617728924,Bound Issue
990032257940302486,,(Aleph)003225794EMU01,(OCoLC)8150528,Bound Issue
990032258000302486,,(Aleph)003225800EMU01,(OCoLC)9437381,Bound Issue
990032260280302486,,(Aleph)003226028EMU01,(OCoLC)702274420,Bound Issue
990032261670302486,,(Aleph)003226167EMU01,(OCoLC)826648611,Bound Issue
990032261980302486,,(Aleph)003226198EMU01,(OCoLC)53302072,Bound Issue
990032262090302486,,(Aleph)003226209EMU01,(OCoLC)12925551,Bound Issue
990032263900302486,,(Aleph)003226390EMU01,(OCoLC)826652468,Bound Issue
990032264590302486,,(Aleph)003226459EMU01,(OCoLC)3461762,Bound Issue
990032266120302486,,(Aleph)003226612EMU01,(OCoLC)16826405,Bound Issue
990032266570302486,,(Aleph)003226657EMU01,(OCoLC)3461793,Bound Issue
990032266750302486,0275-5203,(Aleph)003226675EMU01,(OCoLC)7118676,Bound Issue
990032267000302486,,(Aleph)003226700EMU01,(OCoLC)25968829,Bound Issue
990032267330302486,,(Aleph)003226733EMU01,(OCoLC)25987217,Bound Issue
990032268210302486,0584-1682,(Aleph)003226821EMU01,(OCoLC)1380174,Bound Issue
990032282220302486,,(Aleph)003228222EMU01,(OCoLC)235956252,Bound Issue
990032282430302486,0038-1918,(Aleph)003228243EMU01,(OCoLC)1766017,Bound Issue
990032282590302486,,(Aleph)003228259EMU01,(OCoLC)25662386,Bound Issue
990032283810302486,,(Aleph)003228381EMU01,(OCoLC)826936707,Bound Issue
990032284420302486,,(Aleph)003228442EMU01,(OCoLC)558492223,Bound Issue
990032284800302486,,(Aleph)003228480EMU01,(OCoLC)500067164,Bound Issue
990032285610302486,,(Aleph)003228561EMU01,(OCoLC)827006833,Bound Issue
990032286050302486,,(Aleph)003228605EMU01,(OCoLC)502266812,Bound Issue
990032289090302486,,(Aleph)003228909EMU01,(OCoLC)827234026,Bound Issue
990032289260302486,,(Aleph)003228926EMU01,(OCoLC)827236222,Bound Issue
990032300300302486,,(Aleph)003230030EMU01,(OCoLC)827303878,Bound Issue
990032300550302486,,(Aleph)003230055EMU01,(OCoLC)827307558,Bound Issue
990032307470302486,,(Aleph)003230747EMU01,(OCoLC)3959148,Bound Issue
990032307910302486,,(Aleph)003230791EMU01,(OCoLC)827733607,Bound Issue
990032308190302486,,(Aleph)003230819EMU01,(OCoLC)827733800,Bound Issue
990032308430302486,,(Aleph)003230843EMU01,(OCoLC)827738827,Bound Issue
990032309090302486,1016-7803,(Aleph)003230909EMU01,(OCoLC)3494259,Bound Issue
990032311300302486,,(Aleph)003231130EMU01,(OCoLC)3375924,Bound Issue
990032320610302486,,(Aleph)003232061EMU01,(OCoLC)827976462,Bound Issue
990032345090302486,0896-7601,(Aleph)003234509EMU01,(OCoLC)17310421,Bound Issue
990032345820302486,,(Aleph)003234582EMU01,(OCoLC)747705425,Bound Issue
990032355390302486,,(Aleph)003235539EMU01,(OCoLC)51102441,Bound Issue
990032356640302486,,(Aleph)003235664EMU01,(OCoLC)828205999,Bound Issue
990032358850302486,1073-2519,(Aleph)003235885EMU01,(OCoLC)6839853,Bound Issue
990032359970302486,1081-3217,(Aleph)003235997EMU01,(OCoLC)10734023,Bound Issue
990032412050302486,,(Aleph)003241205EMU01,(OCoLC)5658197,Bound Issue
990032414890302486,,(Aleph)003241489EMU01,(OCoLC)828688322,Bound Issue
990032416690302486,,(Aleph)003241669EMU01,(OCoLC)828722620,Bound Issue
990032416910302486,,(Aleph)003241691EMU01,(OCoLC)6216762,Bound Issue
990032416960302486,,(Aleph)003241696EMU01,(OCoLC)42337609,Bound Issue
990032418140302486,,(Aleph)003241814EMU01,(OCoLC)828733448,Bound Issue
990032418690302486,,(Aleph)003241869EMU01,(OCoLC)828737284,Bound Issue
990032419020302486,,(Aleph)003241902EMU01,(OCoLC)828743900,Bound Issue
990032429010302486,,(Aleph)003242901EMU01,(OCoLC)828864498,Bound Issue
990032429360302486,,(Aleph)003242936EMU01,(OCoLC)828868744,Bound Issue
990032430500302486,,(Aleph)003243050EMU01,(OCoLC)828913255,Bound Issue
990032431850302486,,(Aleph)003243185EMU01,(OCoLC)562524883,Bound Issue
990032431950302486,0732-815X; 1540-6326,(Aleph)003243195EMU01,(OCoLC)36246906,Bound Issue
990032432090302486,,(Aleph)003243209EMU01,(OCoLC)562519697,Bound Issue
990032436050302486,,(Aleph)003243605EMU01,(OCoLC)828929353,Bound Issue
990032436950302486,,(Aleph)003243695EMU01,(OCoLC)828939103,Bound Issue
990032448850302486,,(Aleph)003244885EMU01,(OCoLC)3417049,Bound Issue
990032449160302486,,(Aleph)003244916EMU01,(OCoLC)829243777,Bound Issue
990032449970302486,0306-1256,(Aleph)003244997EMU01,(OCoLC)3269751,Bound Issue
990032451400302486,0523-7238,(Aleph)003245140EMU01,(OCoLC)2258393,Bound Issue
990032454140302486,,(Aleph)003245414EMU01,(OCoLC)829680822,Bound Issue
990032454540302486,,(Aleph)003245454EMU01,(OCoLC)33323154,Bound Issue
990032455340302486,0984-8215,(Aleph)003245534EMU01,(OCoLC)33210450,Bound Issue
990032457540302486,1520-9792,(Aleph)003245754EMU01,(OCoLC)38200977,Bound Issue
990032457550302486,0342-118X,(Aleph)003245755EMU01,(OCoLC)1268274,Bound Issue
990032457880302486,0102-1184,(Aleph)003245788EMU01,(OCoLC)1795839,Bound Issue
990032458040302486,1064-1556,(Aleph)003245804EMU01,(OCoLC)24002622,Bound Issue
990032458100302486,,(Aleph)003245810EMU01,(OCoLC)829807342,Bound Issue
990032458200302486,,(Aleph)003245820EMU01,(OCoLC)823177198,Bound Issue
990032458560302486,,(Aleph)003245856EMU01,(OCoLC)1590048,Bound Issue
990032458580302486,0942-9093,(Aleph)003245858EMU01,(OCoLC)26463133,Bound Issue
990032458750302486,1077-7059,(Aleph)003245875EMU01,(OCoLC)6340707,Bound Issue
990032458760302486,,(Aleph)003245876EMU01,(OCoLC)681528129,Bound Issue
990032458910302486,0034-5601,(Aleph)003245891EMU01,(OCoLC)1606353,Bound Issue
990032462910302486,0898-9222,(Aleph)003246291EMU01,(OCoLC)800401072,Bound Issue
990032464670302486,0536-7832,(Aleph)003246467EMU01,(OCoLC)1774380,Bound Issue
